nCount_RNA	group	1_0.5_0.5_0.5_0.5_0.5_x	1_0.5_0.5_0.5_0.5_0.5_y	1_0.5_0.5_0.5_0.5_0.5_x_expression	1_0.5_0.5_0.5_0.5_0.5_y_expression
13207	group1	0	0	0.22323356009754614	0.20949103286007964
18117	group1	1	0	0.24616862136317036	0.6496012191642779
14861	group2	7	0	1.199537840003964	0.35727770313042284
19238	group3	1	1	0.14774654846590246	0.2300144296108329
12472	group3	2	3	0.8930085689313512	0.8513638782882558
15573	group1	0	0	0.038486727369483054	0.03887235491024177
14488	group3	0	2	0.17148880363250207	0.3808742677829326
20947	group3	7	3	1.0242315218984508	0.7960770063987321
21013	group3	7	2	1.141391251275249	0.6492401783893929
17514	group1	0	1	0.11930202648360211	0.17303195856752057
17082	group3	1	1	0.5532745530318516	0.1469170301610474
14192	group3	2	1	0.38408744904529657	0.4936319691096297
16514	group3	1	3	0.32506442813896896	0.7065254391314743
15037	group3	1	5	0.39990544163440633	1.2645069960969075
15357	group2	0	0	0.6911344032628686	0.6491714237349377
15180	group2	2	0	1.0466856568601564	0.29832532871214335
14427	group3	2	6	0.8731246125349941	1.0584763656349057
10540	group2	0	0	0.2842368360508547	1.297804342503535
16686	group1	5	0	1.6343204070140687	0.6631439371213737
21868	group3	5	0	0.9721144387688896	0.3673392845077035
14956	group3	1	4	0.714000714631122	1.4057098485395016
11957	group1	0	0	0.050089513901922844	0.3489611792910029
19184	group3	0	1	0.05551238512858864	0.3723039064370126
14207	group3	1	3	1.2768484792959012	1.4356457233297941
18137	group3	4	1	0.23949389217323974	0.31923297872570344
19049	group3	1	3	0.6612826076842375	1.023044323716059
15153	group3	0	0	0.4122834015821193	0.12334636085169737
19530	group1	0	0	0.26951993777389693	0.12637702416853974
18407	group3	3	3	0.957468128711946	0.6133806018093951
13552	group3	1	4	0.6554969836557079	0.4342650319378731
11304	group3	0	3	0.9896751497839971	1.3031271501812145
14519	group2	2	1	1.0548145971021818	0.816589293329467
16552	group3	1	3	0.150828868986005	1.2854891193151023
13618	group3	2	0	0.9789660090130027	0.6127917042309008
19516	group2	0	1	0.6174320578307012	0.7283918694544024
15747	group2	3	0	0.9656089516883832	0.8422359904892509
13700	group3	1	1	1.230720080174959	0.579650782234477
15194	group3	1	3	1.1344142457090591	1.4192478856478399
16122	group3	0	1	0.1322382768797925	0.2066450075613751
12582	group3	5	1	0.8985010714046805	0.7644986641780496
12757	group3	1	0	0.7137088982089517	0.4711694685260218
19203	group3	1	1	0.28624172699911876	0.8971725668546391
12287	group1	4	5	1.5343205508295585	1.4974143283126886
33977	group3	0	2	0.06571871670939616	0.4229416267716092
14944	group3	1	0	0.4070681602827852	0.4381300269235027
10195	group2	0	1	0.12580560136551622	0.6327828435133025
12087	group2	0	4	1.1644888508509665	1.6675198629680745
13542	group1	0	2	0.3138137286285574	1.3540952379300564
20862	group2	2	1	0.635688663521066	0.6015938948917917
20467	group3	3	3	1.1569823240641832	0.9848490858219188
12767	group3	5	2	1.2216142421392855	0.9166265151202158
16696	group3	1	0	0.46867040038867047	0.052678534502856256
15606	group3	1	5	0.43225874838244494	1.1008416564413503
23528	group3	2	1	0.16783062411947536	0.425480405630151
19426	group2	4	7	0.8342185246642644	1.4107510441941087
12832	group3	3	1	1.1842214455495963	0.15455534254593095
14545	group1	0	0	0.23470465206594454	0.1307515742055253
14401	group3	2	1	0.7748889966119631	0.22950068531028678
14875	group3	0	0	0.07547418264182337	0.38837136881080847
15849	group3	0	0	0.8191384838116412	0.0242518948874188
29629	group3	2	3	0.8738777891906878	0.8563180403164374
16961	group3	2	1	0.7663781842274315	0.9591124590683302
16245	group3	3	1	0.6294899553837945	0.8182895795522731
13937	group3	1	1	0.7500982761770023	0.40727803631051607
12920	group3	0	4	0.12227450002802548	0.7972128808125049
21551	group3	0	3	0.32663873309778035	0.9522207494012406
17800	group3	0	1	0.8020355642789352	1.0068467091292124
19227	group3	1	0	0.5528208047927298	0.6484364497461101
15765	group3	1	3	0.5400380337114686	1.139501801662828
16295	group2	5	2	1.5315511422066346	0.7794598248200504
13973	group3	0	0	0.007410942862136671	0.0752906544910687
12081	group3	1	0	0.7273347577372841	0.4783581741737709
22703	group3	3	2	0.7062792749017094	0.5490364929574106
14199	group3	0	3	1.1924993629989413	1.0770957999628614
14339	group3	1	1	0.3875985065261066	0.5681088003652102
11515	group3	0	1	0.4890336015817876	1.0660105406061575
22292	group2	0	0	0.40858058555377397	0.3795017138706565
15269	group3	1	0	0.7754994270913963	0.47734691508298877
15207	group3	0	0	0.3775041639265604	0.6949674110280196
10533	group2	2	2	0.7493703958173255	0.8358755615305553
16333	group3	0	1	0.7655131519125032	1.242677612860093
14284	group1	0	1	0.16496505220138663	0.2282644849848951
26907	group3	2	3	0.6481934237698388	1.0384400097537667
14098	group1	0	0	0.2674414485469776	0.1853350688160068
17374	group2	2	1	0.7004158033315891	0.46908506369312186
19063	group3	1	0	0.9867516877473682	0.5186136262992049
18673	group2	0	3	0.02361860891460643	0.8648814164831213
31118	group3	0	2	0.18490326055332929	0.760574614495515
13335	group3	2	0	0.6057545371266021	0.40943377182143015
15024	group1	2	0	1.0350977619309105	0.5696963229781303
12673	group3	0	1	0.21801351916608086	0.4409921337081392
16150	group3	5	1	1.4811146373749735	0.21272435599237288
20041	group3	3	0	0.7276886632030688	0.14441494560957757
14470	group3	4	2	1.4740809074352756	0.7381869212855985
8278	group3	1	1	0.8217646334312294	0.7259893608682026
10545	group3	1	1	0.743971574249183	0.88224564276704
8033	group3	3	1	1.0225320464298986	1.0208800842091805
10380	group3	2	1	1.2828428471044988	0.7885554433531287
6189	group3	0	0	0.36216897399332315	0.5745243894811068
18546	group3	1	5	0.7666271738829706	1.3414708161128654
6536	group3	0	1	0.6594726551001697	1.1412769188843084
9255	group3	0	1	0.29263006013321285	0.7481332283839378
11736	group3	1	0	0.32305387756923737	0.18209136434539452
18594	group3	1	1	0.49014844880047714	0.7387396821986003
10441	group3	2	2	1.1493089697094212	0.9731865850782716
13276	group3	3	1	0.8722570715426723	0.532703291334655
16675	group3	1	1	0.34071279621604067	1.1747881110750622
19232	group3	0	0	0.47896673682349844	0.48083684779372365
13231	group3	1	5	0.9375429221537909	0.9692783042790724
12988	group3	0	0	0.25518934703733687	0.22856655857948505
14985	group3	0	0	0.0850157890484296	0.2506926531025613
17569	group3	2	0	0.4956744342156906	0.07944586883676624
18373	group3	0	3	0.3387240215591306	0.7746986903168925
14375	group3	0	2	0.2067888325400103	1.4926362779506421
13927	group3	1	3	0.9792171838124147	1.0758502429128898
17787	group1	3	4	1.2752475306675157	1.0595623560557763
20780	group3	3	2	0.7220701127082279	1.0855669502049659
23844	group1	0	4	0.21651065143819354	0.9468340070733423
16887	group3	1	1	1.1275089462051386	0.8801881575289
12257	group3	2	2	0.5393138059263939	0.46283263636211236
21680	group3	1	3	0.72805388502397	0.7903629829920202
18976	group3	5	4	1.2609655997085838	0.967374833117165
26392	group3	6	1	0.8411796677881211	0.6853994045887626
14771	group1	0	2	0.6382628292568622	0.6305672131033435
16357	group3	1	1	0.7647615934194816	0.5485087701571365
12785	group2	0	1	0.12972244343103934	0.5713003819565703
6425	group2	0	0	0.04900365413659613	0.5555973396917201
17285	group3	0	3	0.219066332272071	0.5829736339453968
15625	group3	1	0	0.5120753797849552	0.7357617923523696
13089	group3	1	1	0.5148694471555443	0.6929951833604054
6319	group3	0	2	1.0584001897440554	1.2784029882140104
18863	group3	3	0	0.9073393652388524	0.5287933219718309
12807	group3	0	1	0.3983152022761884	0.8801267275995193
12641	group1	0	1	0.04513939717972498	0.15786439510108646
9424	group1	0	0	0.24360540455284913	0.028318762183015822
8425	group3	2	1	1.5217207844670981	0.5769039539712674
13335	group3	0	1	0.5670762006900616	0.48132241697511324
13098	group1	0	3	0.48483484869040583	0.5058150871521138
14023	group2	0	5	0.21390902062213507	0.4736656019224086
8283	group2	1	1	0.37394090536015673	1.3189826488005179
19695	group3	2	1	0.2607695077417008	0.09650899112764455
15464	group3	13	5	1.6138105672900585	1.1747122942271244
14651	group2	3	1	0.6964177266418226	0.6399020141886776
20595	group3	1	0	0.49503339053693773	0.3662694985369228
14139	group3	3	3	1.2518269985348383	0.7373512414465548
15239	group2	2	0	0.814555165598466	0.4587748941894962
14347	group3	1	0	0.14342778131032097	0.21507657160867694
9973	group3	0	0	0.16240940114726476	0.18397476044236966
14619	group3	1	0	0.7531622928450786	0.08121785455897546
12290	group3	3	3	0.850619304040011	0.8307781886099199
13963	group2	0	1	0.5074704106722502	0.8695029474004946
15443	group2	0	0	0.006317667501610835	0.1817502217028143
17042	group3	3	1	0.7653771296454044	0.41683124951589373
15033	group1	1	1	0.2298821613191236	0.18824099994782179
26627	group3	13	13	1.7682832491560971	1.7901261653094367
12920	group3	0	0	0.9726680360180993	0.7739029406432965
17646	group3	0	1	0.3242541088563537	0.6246698307200126
15302	group3	0	9	0.3495488048931342	1.5678974021296959
17244	group1	4	2	0.7751781856783018	0.6502390549909879
18233	group3	8	0	1.3510277064089868	0.004225045942631567
13657	group3	1	1	0.4288332013994334	0.5478776968051798
16694	group3	3	3	1.1262964816812202	1.1265901218249346
18390	group3	0	0	0.8958601914438086	0.8299504425822255
15943	group2	0	0	0.15417053516034512	0.17403754561113122
44586	group3	3	1	0.42877011434921486	0.17167620506528153
18179	group2	0	3	0.35251773771436484	0.9895528953218464
17499	group3	0	2	0.25203307814591613	0.2412819503990708
18037	group3	0	3	0.06296706041481337	0.6258919750700745
16287	group3	7	8	1.5024790292617776	1.8048804146766477
20214	group3	3	12	1.0451408613559088	1.2887287058149177
14341	group1	3	1	1.1157454697193563	0.8419017507726441
15190	group2	3	2	0.8749542517331239	0.4164798561077899
15507	group1	8	0	0.9845056464535463	0.23277687331372415
30242	group3	0	4	0.28401427040450017	0.5646231504174701
17897	group2	2	7	0.6740614323649194	1.1112728416795665
11582	group3	0	2	0.4780946739732221	1.2585769541576113
19024	group2	6	0	0.9279022845021705	0.6504969076388996
14238	group1	1	0	0.21099555763459898	0.18633941570431645
17908	group1	3	5	0.7625141187066373	1.0644125067258812
19329	group2	2	3	0.49567832736465056	0.5048601661827089
9517	group3	0	1	0.07704269317980111	0.3859569514756227
27654	group3	1	4	0.5398044321393407	0.6965320912663511
17285	group3	2	0	0.3821281290307097	0.33283168650489336
15854	group1	2	1	0.8353063104213017	0.8601380034898318
20018	group3	2	3	0.5031071605318441	0.8287046050730593
11884	group1	1	2	0.13601416969837443	0.4129417403299653
11897	group3	3	0	0.6445243179444095	0.29765012473350094
15524	group2	0	1	0.19667758471644803	0.6445202644592127
14870	group1	0	1	0.2657075784329629	0.5562821260881687
18781	group2	9	0	1.5940718669617073	0.48749091006615985
14715	group2	0	3	0.26076340122665187	0.48068702068065206
15406	group3	0	0	0.11106087034915518	0.2685585559757469
41389	group2	10	14	1.2615393314483412	1.4544030256071223
20692	group1	0	3	0.5419147760315699	0.6991794397503175
15075	group3	6	3	1.1271554835870201	0.6858796540698482
14787	group3	3	2	0.9549284640818299	0.6390944936077647
11353	group3	6	6	1.3687261509995325	1.0293472921144826
15688	group3	4	0	0.7357692179494033	0.08947761427502648
17392	group3	9	6	1.3774626038764706	1.240169348298501
12564	group3	2	3	0.5485290736007623	0.888927528236418
18685	group3	4	7	0.8674084628886793	0.7765039096434408
40464	group1	9	4	1.108417917262608	0.6205626311911816
21874	group3	1	0	0.3104159337193839	0.3705309368564095
14654	group2	1	1	0.3955780066947996	0.6534013805508826
20170	group2	2	3	0.8554358687720904	0.8635315082323727
22940	group3	0	2	0.11778538324944043	0.707896024024274
11093	group3	4	3	1.411709351159422	1.2331819256345171
24267	group3	0	0	0.45333346079370596	0.16150233964850513
15132	group3	0	2	0.29224276870414684	0.6331806734320449
27126	group1	3	18	0.7071328521843947	1.822654903783175
27484	group3	7	0	1.7342298707036177	0.31730192283279673
16595	group3	0	0	0.1679264484765754	0.2706484997136103
12538	group3	4	0	0.687874183524272	0.4753119999982728
14057	group3	0	5	0.7318428885991501	1.2661733068119712
13202	group2	1	1	1.0778854275694436	1.0732471981528997
26499	group2	2	4	0.3996447135606902	0.7858239772245014
5494	group3	1	1	0.9292027632825465	0.7584129400327857
20557	group3	2	1	0.8349969934769781	0.8069092750901333
14910	group3	1	1	0.5168999194600845	0.990684510148633
10726	group3	3	0	1.505990401540595	0.04882750671796615
24401	group2	3	0	0.5940224253186119	0.10192691890952538
30688	group3	5	4	0.6451089731982341	0.882656329894178
13148	group2	0	0	0.4156941293307479	0.23941896671006963
14204	group3	1	9	0.6111931284607045	1.8853967265546725
18399	group3	2	0	0.7603862197270153	0.17079695237839132
15031	group3	4	9	1.1958616549590948	1.89734796051015
24174	group1	0	2	0.359103539455746	0.35834336404170175
13709	group3	5	1	0.98192104084881	0.9270467574850618
25187	group2	5	0	1.3015236717860477	0.042525341522059
13769	group3	2	1	0.9766518706818508	0.6364551412997452
17152	group1	2	0	0.8970587464608525	0.40729319962558397
20277	group3	0	4	0.15835572478943055	1.3750216641197657
16707	group1	2	0	0.8956677535747151	0.42358509717126935
10556	group3	0	2	0.49798454059873226	1.2345590664353463
25700	group2	1	0	0.3089430225214268	0.23843464107832063
23252	group1	1	2	0.5256859497058255	0.6294055195337946
13589	group3	3	0	0.9533641470508987	0.23766534188780408
19035	group3	3	4	0.9414235725817959	0.9409685832171732
14209	group3	3	5	1.239357640955457	1.1663839368974613
16079	group2	0	0	0.4611093756219377	0.8256027995887392
13638	group2	1	0	0.5117544022501765	0.3561503487393419
14950	group3	2	3	0.5277368566620836	0.7401199625275356
26294	group3	0	0	0.13326641279863077	0.027465221180736077
16149	group1	4	4	1.3650828015556193	0.9834683383400402
21486	group3	9	2	1.714825023958173	1.3129548461014937
12287	group3	2	2	0.12661686298730213	0.5890755529046041
14190	group2	4	0	1.028373850648983	0.1273145656050656
15897	group3	1	0	0.5885114924511461	0.2847054936743595
27066	group1	3	2	0.6632137827558766	0.8029858225933174
14076	group3	0	4	0.0013935052487038524	0.212102247134541
14836	group3	3	4	1.2694573452871905	1.5132505340653577
23038	group3	2	1	0.6566983075169569	0.35148404972653124
20151	group3	0	3	0.22110887202941876	0.6673929788924331
18125	group2	1	2	0.6312354698029465	0.2581284328918786
17865	group3	2	3	0.8564225760456691	0.8561719362154737
19723	group3	2	3	0.7546411311382064	0.7714627777281247
13278	group3	5	1	0.7497670708144066	1.018375966524201
17807	group3	1	7	0.9502922029407085	0.8071376066858615
12393	group2	3	1	0.40012480649754534	1.279078749914327
20918	group1	3	7	0.9840263052047855	1.2348760418790212
20836	group3	5	1	1.1809787186631708	0.6418508593398883
11967	group2	1	1	0.5756597287491393	0.2246128646118956
12462	group2	3	1	0.5730190960290535	0.6725745305086287
6919	group3	1	1	1.1053189894253737	0.7042577589317824
16968	group3	4	3	0.7518248245861543	0.2980306786088214
11543	group3	0	1	0.15153027188052604	0.7803095000657205
8927	group3	5	2	1.3564828597218308	0.5474855638087142
15083	group3	0	1	0.4708710767343818	0.6627794978225382
13701	group3	1	0	0.20774911056765766	0.4143099909884902
16257	group3	4	11	1.321465249537925	1.7537530498579577
24540	group3	0	3	0.00619293971216589	0.8065418554723236
13172	group3	0	1	0.7940343229990505	1.066872303206238
13283	group2	1	2	0.5881015228562766	0.3230669417145221
19580	group3	3	1	0.9026912539437892	1.1907383798057074
15027	group3	0	0	0.12627490976856698	0.3866573700383752
12580	group3	0	1	0.2572856456294156	0.11520750043435446
26761	group3	7	3	1.374499360596472	0.8981518962290067
10087	group3	3	0	0.8063302515277915	0.36820730390287637
20680	group3	3	0	1.1688967136803552	1.025221107150501
32333	group3	6	1	1.0096706177289656	0.10832273675923992
22727	group3	1	0	0.5202503370559234	0.1547219141438741
20572	group1	0	1	0.2953653119115463	0.43962918898439324
11461	group3	1	0	0.4765995336042608	0.2613150260377596
16470	group3	0	3	0.24614474785653195	1.0893667763215773
21311	group3	8	4	1.4928985924989668	0.628014497385552
18461	group3	3	1	0.6847671924147183	0.7444783554040681
15396	group2	0	2	1.2001060514848816	0.7311350819457302
23834	group3	4	0	0.7286937418749504	0.5716775255091755
19430	group3	4	1	1.0575825529130767	0.2483841980661955
12761	group3	3	4	1.3435890134250204	1.3237310810873426
20579	group3	1	0	0.24328932176284113	0.24912432940292828
16954	group1	3	0	1.0409823986904705	0.27445779481209986
19365	group2	3	1	0.7715789772359429	0.48142085195170226
24148	group3	1	2	0.7825668073655202	0.8607589942703455
21186	group3	1	2	0.33899700260620835	0.5294974532272645
21113	group3	5	1	0.8344986672445148	0.40642264713798015
19936	group3	0	1	0.6781960154660213	0.5116772086588154
19358	group1	3	2	1.314473798016483	1.1286834272103268
19882	group2	3	1	1.7301169578336155	0.7305020304493213
9148	group1	2	1	1.0342821668709088	0.7002442325208671
15402	group1	1	0	0.2922390792216052	0.12510769309758607
22406	group2	1	0	0.30046261016872206	0.026487049326796464
24105	group3	1	1	0.36976776786467647	0.5474884883891945
15368	group3	3	1	0.6111152817568876	1.0096096051199348
20757	group3	0	0	0.4754210038225558	0.4955922336127988
22287	group1	6	4	1.2400044121299423	0.759114778347028
15951	group3	7	1	0.7830331577330774	0.8222899709492567
53444	group2	5	6	0.8252095664147878	0.6644783497441378
10414	group3	0	0	0.7537036773115886	0.5856700724254386
16342	group1	2	2	0.744522472746987	1.1863383528011182
11119	group3	0	1	0.5649641605074637	0.9239580209768068
19540	group3	1	8	0.8643195144835032	1.1209964838209967
16289	group3	1	6	0.7390433343433405	1.7367252907763653
28653	group3	1	0	0.6464632645590767	0.4178936207456978
5935	group3	0	3	1.1271633929300262	1.0368094024339651
21317	group2	0	1	0.6668016591757704	0.2867105721035914
12642	group3	2	1	0.4794860782780315	0.2124688167761909
13195	group3	0	4	0.4077840456131332	0.5359119240123184
20336	group1	3	3	0.2483843514832782	1.0717291801379618
16120	group3	3	2	0.4143401207395433	0.5481561633783194
16994	group3	0	0	0.1244003858446916	0.07022552768864909
16491	group3	3	2	1.2202892266856247	0.7259676938774888
13268	group3	2	0	0.8359211106180631	0.8095196024350431
20688	group3	7	2	1.5391837127537602	1.1446318809835458
15586	group3	0	1	0.09276481283283727	0.7624440322073684
16282	group3	1	1	0.44979923337975175	0.6384269918892697
12284	group1	1	0	0.42433047585437694	0.8463891701671701
11549	group2	3	3	0.5696178778656503	0.7914802681081624
11872	group2	1	3	0.8984062688732508	0.4061673425387776
11811	group3	5	3	1.102482694501805	0.7719403476966931
13018	group3	3	1	1.2160402133086443	0.9514664970186031
12753	group2	0	2	0.7813256549526375	0.40537778315304374
18005	group3	1	2	0.15607435185667845	0.39432206329094527
21346	group3	0	5	0.2572359043945104	1.2125745278145632
22024	group3	0	1	0.1752505675252829	0.2615631647381907
16684	group3	1	0	0.44407678717322197	0.5062448855237914
16273	group3	0	3	0.40659955549611126	0.6944781674217883
17739	group3	1	5	0.8295027898725033	0.8722367818989247
22245	group3	4	10	0.7250540498707775	1.5464072659329569
15896	group1	2	3	0.8783942051873301	0.6629698313338729
28198	group3	4	1	0.8379375325181038	0.2815271383916237
16056	group3	2	0	0.7108098166954062	0.32658103355504603
18519	group2	3	4	0.8463476510875533	0.9626509601498259
4948	group3	0	1	0.15748052525079992	1.3448752008238039
14940	group3	0	1	0.3904601273511693	0.5213565655305167
22584	group3	3	2	0.8142919702009483	0.9909148499707223
54510	group3	0	6	0.015377606027368707	0.5873835365915179
17135	group3	0	4	0.39051231148120874	0.9931028185055726
13846	group1	3	3	0.7824481347551064	0.8181477162038624
17627	group2	2	5	0.5488279914488808	0.8846078196396411
11998	group1	0	2	0.9702339405328377	0.9817216524622565
22644	group3	5	8	0.8858128024006755	1.3743623473341966
13459	group1	0	0	0.24701358854170286	0.2287988921134606
14111	group3	0	2	0.47714183068724547	0.49082815862954016
11162	group3	1	0	0.6206744211860389	0.6991793508389135
23855	group1	1	1	0.35834003472334913	0.3239391081266263
14269	group3	2	3	0.8590866309223945	0.6558077254502858
23814	group2	4	2	0.5850021218649384	0.8120886122864871
16597	group2	0	1	0.4019279064698331	0.3116080501785703
14686	group3	0	0	0.556153993767324	0.5938742742872627
17482	group3	2	2	0.747166498302001	0.7977656679792011
19460	group3	2	2	0.907334954161438	0.47776284938631725
20833	group3	0	1	0.032222648859606406	0.8278652175709844
22184	group3	3	1	1.0375616086023798	0.7118806681452818
44450	group3	1	2	0.45382828588611174	0.5805166123568326
5847	group3	0	0	0.6825346943319662	0.31412046839773905
15247	group3	1	1	0.760598160591242	0.3613403121798965
15156	group3	4	4	1.0009999840586334	0.7612516636275228
21795	group2	3	2	0.8774895195214585	1.0958721653463446
27442	group3	0	4	0.22433555578263936	0.512433561183403
12488	group1	1	3	0.48455677473087505	1.13755962597639
28076	group1	1	6	0.2347934760167794	0.9674986457910104
24573	group3	14	15	1.8095624176299536	1.715635310983703
24809	group3	7	2	1.0900400870094504	0.8113176604828816
14971	group3	4	1	0.9293175759046393	0.8201720816750859
10126	group3	0	1	0.35839809196254896	0.8138533462956559
18093	group3	3	2	0.9349853888195488	1.0575945444926675
11195	group1	1	0	1.0101822455745417	0.14652187688302654
17325	group3	1	5	0.6369118753270607	0.9064473058009117
14484	group3	1	0	0.5218260495911532	0.1261542384460444
14437	group3	1	2	0.28816145091739204	0.5822760335841993
12119	group3	3	0	0.6373588620784811	0.3865170392690804
14524	group2	1	3	0.20116813725405525	0.29538278826730213
23540	group3	6	3	0.6862483470044614	0.6971701948944977
32564	group3	3	1	0.6348438624826204	0.4542582658781011
15066	group3	0	1	0.035082126252931334	0.2584835927642941
13664	group3	2	1	0.7634080509616831	0.695192498741211
15446	group2	2	1	1.251602579554893	0.5775165055487028
13736	group3	0	1	0.3593866422856751	0.8431812858188831
14058	group3	1	0	0.7027398575529212	0.017344323321734356
28980	group3	3	4	0.6691958153344876	0.8977372292145657
17784	group3	0	1	0.24692631823644523	0.35597372777222214
14778	group3	0	3	0.27992811678932406	0.3804698573930264
19799	group3	1	0	0.19589951398314998	0.20470173738432917
16448	group3	2	0	0.294903258506917	0.2309710431894636
18342	group3	3	1	1.0774883666729194	0.8262888618682975
15499	group2	0	0	0.2915651316029002	1.0030680571269024
14727	group2	1	1	1.3805744932984378	0.9739192772143597
10187	group2	0	3	0.741642845363901	1.1656607099826606
17736	group1	4	0	1.2727076822798165	0.3454516043103144
14023	group2	4	6	1.3267874091861784	1.469715412785536
20716	group3	2	2	0.9486533741354279	1.4857473228314035
13075	group3	1	0	0.30705061441103243	0.5418857963966759
16151	group3	0	3	0.6625353802947491	0.6573818793013482
14697	group3	5	1	1.4783601745627237	0.8437339268861956
14990	group3	3	3	0.8092849975511026	0.771408982023341
28681	group3	0	2	0.12317593627093204	0.3800757987709801
9962	group3	1	0	0.45417266288638825	0.37494095285944884
17207	group2	4	2	0.7602037377777713	0.5074525849875668
14146	group2	1	0	0.2641315867831388	0.0537757343614631
15919	group1	1	1	0.7722609093088841	0.6638789462141412
10890	group1	2	1	1.319907739345874	1.0950632164176222
9826	group3	1	0	0.25952349726381874	0.1857419007985484
14126	group3	0	1	0.40384769159193235	0.326804314834241
10698	group3	0	2	0.3190376202101558	0.6322388607048963
16573	group3	2	3	0.8369063799082895	0.7657177998813429
10436	group3	0	3	0.19660035443914464	0.8895410122014773
14632	group3	2	0	0.6466090285435129	0.3627137477960034
13967	group3	0	1	0.380241430305453	1.1506064128170088
20888	group2	1	2	0.0730281497405465	0.6312271709311945
15522	group1	0	2	0.17138303314169856	0.4067170635412201
12126	group3	1	0	0.675302378703785	0.5447543390670552
11936	group3	0	0	0.25575502786475873	0.6789091674902648
12785	group3	2	0	0.6851402596621716	0.6964712978247639
21602	group3	1	3	1.0057458584912022	0.7268672103943409
21764	group3	0	2	0.279993084929273	1.1511968853195695
14947	group1	3	1	0.9441473399370122	0.5968279198918962
6981	group3	0	0	0.04352433183334675	0.4323457235595636
12406	group3	0	2	0.466950872659114	1.176084961204286
20524	group3	3	2	0.7843092059356775	0.8227474161217132
14329	group3	3	4	1.3665731890472324	0.8982566960502569
14897	group2	0	1	0.44622608842238987	0.4503718175512088
12317	group3	0	3	0.2845501619889813	0.5797107353068935
19309	group3	5	10	1.2797394890346954	1.0176626682543892
16936	group3	2	1	0.2975868445646931	0.32021395531086333
18631	group3	0	3	0.5761785809929416	0.9754086527945454
15026	group1	13	5	1.5126298217415135	1.0817433493603688
13561	group3	1	3	0.45612919515051903	1.2397731468909214
22374	group3	3	7	0.7181448512859657	1.0341720610881642
23730	group2	3	2	0.7701302338882368	0.7753558911232372
17352	group1	4	1	1.3583580526901224	0.6227545842271187
17503	group3	6	0	1.0468964125835805	0.3588084742038326
18978	group3	1	3	0.5468348735698234	0.6059736336118816
16021	group2	0	5	0.5283360285814747	1.1040966585946257
15588	group3	5	7	1.2635993937765777	1.5747941686190359
13425	group3	2	5	0.4024460432334014	1.24704427285927
20067	group2	2	4	0.6205786492722584	0.42731645742146657
13196	group1	0	1	0.10839208050994642	0.3014237518716639
12448	group2	0	0	0.17182760614984788	0.020416604141828998
13861	group3	0	1	0.41308475880623063	0.5232761765372894
13885	group3	0	0	0.3234476698932989	0.030647634096647558
16088	group2	1	0	0.13012503607685866	0.16954022602090751
13222	group3	1	0	1.0209687909862464	0.3120330315247438
15363	group3	10	6	1.3709271991626102	1.1219345512936545
18710	group3	0	4	0.11819271222795497	0.7443514813134023
15900	group3	0	1	0.20303661598580475	1.158031976638532
16882	group2	0	0	0.20159936194368322	0.6415699998520942
21228	group3	2	0	0.9262574901351384	0.296627094096229
10930	group3	1	0	0.9868875750876565	1.1137562599553896
16142	group1	6	1	1.0839169538937683	1.0070860583293355
25223	group2	2	0	0.2877189700486686	0.20648686329552451
20791	group3	2	1	0.689791161371444	0.6133441738884785
19479	group3	0	3	0.5124017754139321	1.0003970181036057
9404	group2	0	2	0.6792983634169314	1.1684100348783688
11483	group3	0	0	0.7764115171784488	0.8649509469833033
6113	group3	0	1	1.1431205542980072	1.0311224747320704
17828	group3	0	0	0.009108490332438712	0.04663166018406267
12516	group1	0	0	0.5150684175817234	0.31306160941222444
11821	group3	1	0	0.9108844241998897	0.013352847309413274
13777	group3	4	5	1.114940290869469	1.3125531972385378
18031	group3	2	13	0.9492424218278461	1.5945357397677362
17561	group3	0	2	0.7989058234583095	1.4344905895963946
17350	group1	12	6	2.064309810133108	0.8429590160119732
7745	group2	0	0	0.4039384279365273	0.3460636386757654
16573	group3	0	0	0.05242896330010027	0.1934936557437928
17469	group3	4	1	0.9604785321823563	0.40875730553969386
16601	group1	1	2	0.9719108497871078	0.8674515957135329
14892	group1	5	1	0.9616663862105994	0.7913544738845207
22520	group3	2	4	0.7994144943889403	0.6699187477852065
15248	group3	4	2	1.1637502079826652	0.8343773476988392
16115	group2	2	2	1.1949261697445583	0.864747426909205
31874	group1	7	4	0.8718681806443316	0.566417384329404
21495	group3	2	1	0.6997253971797983	0.47086099153740174
27585	group3	1	5	0.29800406071138263	0.6615926372123438
18028	group3	2	3	0.6002710445849312	1.0813445276425537
7264	group3	0	0	0.4328789759439591	0.347681305226071
16825	group3	3	2	0.7691836911176281	0.9782906561842916
18210	group2	0	4	0.46135879927583573	0.622016692696481
14707	group3	1	5	0.44522754833405404	1.4870704030442696
13208	group3	0	3	0.46113508057194963	0.7205070565165423
24985	group1	1	5	0.7256512714920873	0.7990777244614814
16411	group3	12	5	1.8234961724605214	1.169398201271107
18404	group3	4	6	1.3266521278287668	1.8192452130414711
10742	group2	4	3	1.492146521609612	0.7124227380246645
39339	group1	2	2	0.37319082411253435	0.5843730781555051
6166	group3	0	0	0.30040243144470824	0.8404319663816553
24024	group3	0	4	0.20390929815791098	0.36470708061987744
9770	group2	0	3	0.4232292183644685	0.9883540946828959
17131	group3	2	3	0.5537362936818074	1.0931630197587756
